experiment_id,variant_name,model_name,pretrainer,dataset,freeze_encoder,encoder_type,scorer_type,weakly_supervision,config_type,model_cate,architecture,input_dim,latent_dim,components_used
5ac7e704-1fad-4889-981d-985ef4f803dd,feature_only,vae_feawad,True,shuttle,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
ba00792d-d64b-48a5-a7ed-a2f1f636ef60,feature_only,vae_feawad,True,mammography,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
8f12a8dd-f0d0-44c9-9319-03b4ffd7e533,feature_only,vae_feawad,True,fraud,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
16a72e2a-761c-4dea-8741-3f34df2c4b98,feature_only,vae_feawad,True,nslkdd,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
d942b8b5-8b7c-4543-ae71-5f007c017ded,feature_only,vae_feawad,True,spambase,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
31169360-661f-4e88-b070-302afb8feb38,feature_only,vae_feawad,True,arrhythmia,True,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
a934dcef-c431-4e9c-990b-97a778bf7d19,feature_only,vae_feawad,True,cardio,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
a0e82bd2-ee23-46e3-860f-339af9c32a5e,feature_only,vae_feawad,True,satellite,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
3db6f0c2-af86-4c7e-b32b-9f53f594376e,feature_only,vae_feawad,True,shuttle,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
80e8c2ca-4ca2-475c-a3f3-04b98bbeee33,feature_only,vae_feawad,True,mammography,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
feb411d6-490b-4393-b301-e8f91368cdef,feature_only,vae_feawad,True,fraud,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
8c5e793c-a8a3-4c6e-b2fd-f4b7060c0100,feature_only,vae_feawad,True,nslkdd,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
9ac942f4-e557-4fcb-8e51-77dbcfb1735d,feature_only,vae_feawad,True,spambase,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
a1f03989-6f09-4323-86d9-149b40e1e292,feature_only,vae_feawad,True,arrhythmia,False,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
b624f3bd-7848-46da-bc7c-e71376585ddd,feature_only,vae_feawad,True,cardio,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
14284582-69ad-463a-a41a-40ccab7de92e,feature_only,vae_feawad,True,satellite,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
fb713d82-b358-46b1-b220-b6ddf039c785,feature_only,vae_feawad,True,shuttle,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
31969500-d7a4-455d-9b2c-cc225e2f33e9,feature_only,vae_feawad,True,mammography,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
a61a2621-9913-4958-bd82-6b4f38a4ab61,feature_only,vae_feawad,True,fraud,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
411e556d-f2ed-48da-9377-b60bb2cc3fb9,feature_only,vae_feawad,True,nslkdd,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
6b2dd00e-f6a3-4f6a-b231-efe2a77bc0b9,feature_only,vae_feawad,True,spambase,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
c4c8a854-dd3f-47ed-bd14-8fa9e6bc944c,feature_only,vae_feawad,True,arrhythmia,False,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
51e0aab5-fbbb-45ad-b487-174fcad7f2c7,feature_only,vae_feawad,True,cardio,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
fb2a1e61-5e93-49d1-8a1e-a98d469df55c,feature_only,vae_feawad,True,satellite,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
8d02f259-d8cf-4261-8936-f9d70d4d2314,feature_only,vae_feawad,True,shuttle,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
e4e7d525-4602-4440-a76a-443932324deb,feature_only,vae_feawad,True,mammography,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
a1661400-df53-4e20-8068-d5543390c229,feature_only,vae_feawad,True,fraud,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
7e35637e-fb7c-416e-bc51-d80f4428be3f,feature_only,vae_feawad,False,nslkdd,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
665dee65-caba-4583-b8db-3e71f2f1dfdb,feature_only,vae_feawad,False,spambase,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
46a52a32-aef7-4793-9e1c-c67d62ab6970,feature_only,vae_feawad,False,arrhythmia,True,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
91375fb8-d681-4618-bb83-7e564bc6557c,feature_only,vae_feawad,False,cardio,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
58a71ca8-fe00-4c8b-ad08-ea11da9a5a5a,feature_only,vae_feawad,False,satellite,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
46652e8f-da79-4b14-a08a-d4d4e498ef9e,feature_only,vae_feawad,False,shuttle,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
a51a1596-8c1a-439f-83a1-5f4e422a9f1e,feature_only,vae_feawad,False,mammography,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
6f6297b5-3fab-448b-9d81-3c16d2c5e4ff,feature_only,vae_feawad,False,fraud,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
37cdf495-f3e9-423f-b9b9-4f514ce17b36,feature_only,vae_feawad,False,nslkdd,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
9b133c3c-1270-4caa-a6da-06a24fa19b39,feature_only,vae_feawad,False,spambase,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
2a2c3383-b97b-4512-bf67-b83f1b3636ea,feature_only,vae_feawad,False,arrhythmia,True,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
b8ed4315-5450-4cca-9732-7d39a35fbd28,feature_only,vae_feawad,False,cardio,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
a799c25e-ed85-4957-af55-b350d467d583,feature_only,vae_feawad,False,satellite,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
a80d26b5-f818-48a7-8049-64e883b21225,feature_only,vae_feawad,False,shuttle,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
97eef39c-d7eb-4681-a8b5-bb7baf9a26fa,feature_only,vae_feawad,False,mammography,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
37df8a15-a14c-4d0f-967d-f1d0b34be1e4,feature_only,vae_feawad,False,fraud,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
ce5a8197-d2dd-400c-9cfb-1714341cb23c,feature_only,vae_feawad,False,nslkdd,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
e9242076-e9ec-44ae-a930-834bb0386608,feature_only,vae_feawad,False,spambase,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
69a9d44d-d162-41f3-a72c-0d61faed7be8,feature_only,vae_feawad,False,arrhythmia,False,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
e656eaa9-17b6-4f45-8a63-b29b69fe0a4d,feature_only,vae_feawad,False,cardio,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
abce572e-15b6-4bb4-97b5-73121b6346a9,feature_only,vae_feawad,False,satellite,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
84b94e24-8a82-441f-8c47-efc755018234,feature_only,vae_feawad,False,shuttle,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
98516d89-91a6-40d6-8201-72a45b35bd9c,feature_only,vae_feawad,False,mammography,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
143363c3-4bcf-4f1e-bb10-e9ded6390143,feature_only,vae_feawad,False,fraud,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
1d41cb66-b466-4916-8f94-307f03681058,feature_only,vae_feawad,False,nslkdd,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
d46bf375-5dfb-40bc-a247-7e5cc3a537fc,feature_only,vae_feawad,False,spambase,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
f461cf14-0d57-4d06-afc5-bb69f44259aa,feature_only,vae_feawad,False,arrhythmia,False,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
26f3ec1f-608f-42ed-b124-0740f855a490,feature_only,vae_feawad,False,cardio,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
f768b53d-bc89-4072-9353-40173f816a4c,feature_only,vae_feawad,False,satellite,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
daea2647-f4ec-430c-9a6c-fbdbe8c37dd5,feature_only,vae_feawad,False,shuttle,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'only']"
01cbe896-63e8-4a92-873b-525b1a6adbb1,feature_only,vae_feawad,False,mammography,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'only']"
8a3c5443-d72d-442c-9747-2464010d2977,feature_only,vae_feawad,False,fraud,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'only']"
8c51b657-4f2c-431b-8ba5-553357eafa27,feature_only,dagmm,,nslkdd,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'only']"
fbd2f50a-aa95-453f-a56f-d36c26078f60,feature_only,dagmm,,spambase,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'only']"
775b3ff3-74c3-4e89-ae3c-9e0c4315f7df,feature_only,dagmm,,arrhythmia,True,ae_split,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'only']"
9b4b597a-8887-4693-bd2e-22c6e60c1a5a,feature_only,dagmm,,cardio,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'only']"
fb9f2c17-9ee4-4d57-b21c-249896115c48,feature_only,dagmm,,satellite,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'only']"
98431520-08fa-427c-a5b0-e6b68b7350a7,feature_only,dagmm,,shuttle,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'only']"
60a4372b-fd71-4afa-82b9-4d2619eceb0b,feature_only,dagmm,,mammography,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'only']"
71e0dc2a-d881-45f9-b947-7277b6f38304,feature_only,dagmm,,fraud,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'only']"
21f2f9f0-2e73-4405-add2-9277baf45cb1,feature_only,dagmm,,nslkdd,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'only']"
d5908fee-8484-4998-adec-0843651933d2,feature_only,dagmm,,spambase,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'only']"
8b7e4993-6d1f-4df6-a4bd-c734c5e01373,feature_only,dagmm,,arrhythmia,True,vae_full,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'only']"
3b3b63ce-fac4-42c5-8983-84e484c842f2,feature_only,dagmm,,cardio,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'only']"
16024aff-f944-4e34-9d9d-ad2dc9104eef,feature_only,dagmm,,satellite,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'only']"
a334f754-5d5b-40f1-9b0e-5852be8903d7,feature_only,dagmm,,shuttle,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'only']"
be18af4b-f7a3-4585-b89f-19aa6adce72e,feature_only,dagmm,,mammography,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'only']"
7990e389-0f34-4c1b-8033-1462e50a018a,feature_only,dagmm,,fraud,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'only']"
4e65c5de-7fa2-4c78-b91b-99e6622f3da4,feature_only,dagmm,,nslkdd,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'only']"
ae432b7b-3013-4012-b7fc-0f32338e9853,feature_only,dagmm,,spambase,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'only']"
1122d1b5-b847-4cce-b6ed-882e5bc212d2,feature_only,dagmm,,arrhythmia,False,ae_split,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'only']"
ff53b1e6-4984-43de-a8b2-a04888798d00,feature_only,dagmm,,cardio,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'only']"
ddd9f380-6135-43b4-94c4-6d6ed35ff482,feature_only,dagmm,,satellite,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'only']"
ea7e873b-bac5-4ee7-b8d0-7a39375a3011,feature_only,dagmm,,shuttle,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'only']"
8d38bb56-43e2-451e-b169-b53b57baebc3,feature_only,dagmm,,mammography,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'only']"
a3504b6a-8fa5-4c89-a495-0e9a8b2a7b37,feature_only,dagmm,,fraud,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'only']"
77331709-7bc7-4498-bd47-090d0f8a0d2f,feature_only,dagmm,,nslkdd,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'only']"
e995ef9b-f28c-4775-8297-0956f8a34630,feature_only,dagmm,,spambase,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'only']"
28fa5035-35d3-4ab1-a822-76ac38e3ff2d,feature_only,dagmm,,arrhythmia,False,vae_full,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'only']"
c9459bc7-1d89-4061-974d-3c29374f31bf,feature_only,dagmm,,cardio,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'only']"
43b9e273-1cbc-4451-86a3-51d9e8a68320,feature_only,dagmm,,satellite,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'only']"
4fc67ff7-2619-4816-865f-be0e8d8d8afb,feature_only,dagmm,,shuttle,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'only']"
5a0dbc9b-4e19-42aa-b391-4ea2bac67851,feature_only,dagmm,,mammography,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'only']"
dd9458dc-f2dc-4350-8517-d0c8e7108b33,feature_only,dagmm,,fraud,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'only']"
83dd42a5-02df-4bb2-ab6d-a76c6df09b90,loss_only,feawad,True,nslkdd,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
c8766a30-8648-4473-a0c6-61e062786e20,loss_only,feawad,True,spambase,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
45203c75-9e81-4498-912c-6d87ab0957fc,loss_only,feawad,True,arrhythmia,True,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
e74e79c5-8dac-4bc6-ac47-4d86ed7fe847,loss_only,feawad,True,cardio,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
40067908-8a59-468f-8931-1b44d0caa6e2,loss_only,feawad,True,satellite,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
1daacbb9-4d52-4180-9cf2-c5103ed47216,loss_only,feawad,True,shuttle,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
0a3d2da1-3c2f-4d52-8ffa-0889a0a78c28,loss_only,feawad,True,mammography,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
146dbb55-5ff9-45e6-904c-087129fd2fa0,loss_only,feawad,True,fraud,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
25b8190e-7728-41f8-995e-f2649b83be6f,loss_only,feawad,True,nslkdd,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
1e9050af-0e8d-4d78-a602-e53b7c090a3e,loss_only,feawad,True,spambase,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
dbf861d5-ba93-4638-88d4-02f351d29e9e,loss_only,feawad,True,arrhythmia,True,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
21db8c95-0f7c-4505-99e1-bbdb0228eb42,loss_only,feawad,True,cardio,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
752ba3ad-3d93-4ded-8841-f5a46eb44e56,loss_only,feawad,True,satellite,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
89f43bb9-a98d-4207-bf3a-7250a9b89121,loss_only,feawad,True,shuttle,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
388a5eec-72a0-4afa-a65a-48524cbc0c54,loss_only,feawad,True,mammography,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
9cc1b9f4-a8f5-4f73-bdd5-90635dfc64e2,loss_only,feawad,True,fraud,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
fc8fd843-67c7-48a0-a209-1f22ad01d13e,loss_only,feawad,True,nslkdd,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
9a47be1e-2d42-484d-9cba-c87a0304e31e,loss_only,feawad,True,spambase,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
61574fb1-3463-4409-877f-ac24ce64c3f8,loss_only,feawad,True,arrhythmia,False,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
2222dc8d-271d-4abf-b193-3d2261f26287,loss_only,feawad,True,cardio,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
89a7b34f-27d7-4ec4-97e3-99b2890f13f6,loss_only,feawad,True,satellite,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
8222dac0-53c8-4194-a42e-38d33c9855a2,loss_only,feawad,True,shuttle,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
4bb6460f-e44c-447c-98f2-e9525e95f2e8,loss_only,feawad,True,mammography,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
1eb48d08-b57c-4cc8-948a-e85e7418db70,loss_only,feawad,True,fraud,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
82ba1411-22f9-4af6-b7ea-758b94e43ac8,loss_only,feawad,True,nslkdd,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
f3305fab-121d-4d31-aa51-1adb84be3d7e,loss_only,feawad,True,spambase,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
c862e48a-2423-4e94-8570-697252be66cb,loss_only,feawad,True,arrhythmia,False,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
8b70cdc8-49d2-4338-b148-da14c51126de,loss_only,feawad,True,cardio,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
ce6ddb00-74c8-407e-96fd-263091fd5eee,loss_only,feawad,True,satellite,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
37f9b8ba-9dc1-4266-97cc-5acecdcc27fa,loss_only,feawad,True,shuttle,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
97512c93-3c93-4e2d-b82c-16d03c5a2831,loss_only,feawad,True,mammography,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
395bf9ee-c386-475b-9a25-705f09a666df,loss_only,feawad,True,fraud,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
485d2d4e-0de6-444d-b979-6c32656f415c,loss_only,feawad,False,nslkdd,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
628caceb-b824-44ed-92d0-d97a453584a5,loss_only,feawad,False,spambase,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
ebecf278-4563-4fa4-99aa-f79ea48b1400,loss_only,feawad,False,arrhythmia,True,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
75f97a6f-f4be-495e-ad91-30d012fbeb94,loss_only,feawad,False,cardio,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
b7121ddc-17b0-43e9-9349-5190bd4e2a4e,loss_only,feawad,False,satellite,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
fd74a813-0426-4074-9db1-cb97261c1ce0,loss_only,feawad,False,shuttle,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
1aca2007-bb5c-4902-a852-8faa2ff9ffb6,loss_only,feawad,False,mammography,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
91039e7d-8789-49c9-9143-4fc72c049e99,loss_only,feawad,False,fraud,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
da0736f3-2d7a-4176-b69a-f094c31ed48e,loss_only,feawad,False,nslkdd,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
0ea8e84b-6d43-46f8-9f49-6d15b15fcb80,loss_only,feawad,False,spambase,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
da37a1b1-de8d-438a-8c36-b9086547217a,loss_only,feawad,False,arrhythmia,True,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
ef069e4b-2b93-49d6-afa7-745ae82efb4b,loss_only,feawad,False,cardio,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
6e422348-ef9a-4044-852b-5570133a3ac1,loss_only,feawad,False,satellite,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
0ce23d6a-c1fc-40b6-a840-3bfad68908fa,loss_only,feawad,False,shuttle,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
d3389e36-6767-4c1a-abee-bc15376c5f17,loss_only,feawad,False,mammography,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
f1d1b5d1-2450-42ac-9291-5b8cd158e999,loss_only,feawad,False,fraud,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
5797fb9b-0368-40d1-9d46-f70fda7b4f56,loss_only,feawad,False,nslkdd,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
1a9db711-7b65-434d-a292-a864c88c95ac,loss_only,feawad,False,spambase,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
478a6879-a3ac-4eed-afdc-371bf3d6d184,loss_only,feawad,False,arrhythmia,False,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
b95dbf78-0a29-415c-89b3-7b53a4b299b1,loss_only,feawad,False,cardio,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['loss', 'only']"
25ed04bd-95df-4115-8012-4e5c02947bb0,loss_only,feawad,False,satellite,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['loss', 'only']"
e5282397-1e1c-415c-8440-783f01f6e741,loss_only,feawad,False,shuttle,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['loss', 'only']"
30fafe7e-ad3a-4f7a-b6de-1289de0bcb0c,loss_only,feawad,False,mammography,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['loss', 'only']"
022ec461-dae7-4463-90bb-55200fd3d64f,loss_only,feawad,False,fraud,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['loss', 'only']"
f36645f1-3846-4fe6-8fa7-305b629b48c2,loss_only,feawad,False,nslkdd,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['loss', 'only']"
f55f3856-0946-4297-b4b0-bc7c7c51132d,loss_only,feawad,False,spambase,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['loss', 'only']"
e63680c0-ec89-426a-b9b1-a0d83d1c9fc0,loss_only,feawad,False,arrhythmia,False,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['loss', 'only']"
